fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality=3,quality=4,quality=5,quality=6,quality=7,quality=8
0.220,0.386,0.000,0.103,0.113,0.153,0.062,0.008,0.160,0.065,0.081,0,1,0,0,0,0
0.119,0.348,0.000,0.219,0.074,0.139,0.048,0.005,0.177,0.115,0.228,0,1,0,0,0,0
0.182,0.310,0.200,0.052,0.105,0.486,0.187,0.005,0.090,0.035,0.060,0,0,1,0,0,0
0.327,0.158,0.390,0.103,0.110,0.375,0.204,0.007,0.105,0.130,0.094,0,0,1,0,0,0
0.277,0.177,0.410,0.071,0.075,0.194,0.118,0.004,0.120,0.135,0.255,0,0,0,1,0,0
0.233,0.278,0.220,0.097,0.115,0.125,0.277,0.008,0.157,0.145,0.074,0,0,1,0,0,0
0.082,0.108,0.250,0.806,0.090,0.986,0.533,0.007,0.147,0.105,0.128,0,0,0,1,0,0
0.176,0.272,0.190,0.058,0.115,0.194,0.097,0.006,0.187,0.175,0.141,0,0,1,0,0,0
0.176,0.392,0.070,0.052,0.121,0.194,0.145,0.005,0.095,0.075,0.107,0,0,1,0,0,0
0.176,0.272,0.190,0.058,0.115,0.194,0.097,0.006,0.187,0.175,0.141,0,0,1,0,0,0
0.145,0.184,0.330,0.084,0.113,0.292,0.104,0.005,0.167,0.210,0.181,0,0,0,1,0,0
0.157,0.304,0.010,0.090,0.110,0.319,0.107,0.005,0.165,0.140,0.168,0,0,0,1,0,0
0.157,0.304,0.010,0.090,0.110,0.319,0.107,0.005,0.165,0.140,0.168,0,0,0,1,0,0
0.182,0.291,0.140,0.084,0.106,0.361,0.187,0.006,0.135,0.130,0.094,0,0,1,0,0,0
0.157,0.380,0.000,0.058,0.182,0.069,0.028,0.006,0.177,0.125,0.094,0,0,1,0,0,0
0.208,0.342,0.000,0.032,0.137,0.069,0.024,0.006,0.172,0.125,0.074,0,0,1,0,0,0
0.201,0.367,0.060,0.065,0.110,0.264,0.100,0.006,0.165,0.180,0.168,0,0,1,0,0,0
0.094,0.329,0.020,0.097,0.093,0.347,0.138,0.003,0.182,0.060,0.174,0,0,1,0,0,0
0.182,0.297,0.220,0.058,0.115,0.583,0.187,0.005,0.090,0.045,0.054,0,0,1,0,0,0
0.151,0.291,0.280,0.252,0.119,0.153,0.218,0.006,0.145,0.185,0.174,0,0,0,1,0,0
0.138,0.329,0.000,0.116,0.182,0.194,0.093,0.005,0.175,0.150,0.195,0,0,0,1,0,0
0.138,0.329,0.000,0.116,0.182,0.194,0.093,0.005,0.175,0.150,0.195,0,0,0,1,0,0
0.252,0.326,0.680,0.058,0.640,0.250,0.173,0.006,0.070,0.410,0.060,0,0,1,0,0,0
0.107,0.570,0.000,0.071,0.116,0.222,0.062,0.004,0.212,0.110,0.188,0,1,0,0,0,0
0.327,0.209,0.380,0.103,0.113,0.458,0.208,0.007,0.102,0.125,0.094,0,0,1,0,0,0
0.226,0.418,0.000,0.084,0.126,0.167,0.069,0.008,0.157,0.065,0.081,0,1,0,0,0,0
0.245,0.158,0.320,0.058,0.088,0.347,0.156,0.004,0.160,0.195,0.228,0,0,0,1,0,0
0.164,0.285,0.050,0.090,0.113,0.208,0.104,0.006,0.160,0.135,0.128,0,0,0,1,0,0
0.164,0.285,0.050,0.090,0.113,0.208,0.104,0.006,0.160,0.135,0.128,0,0,0,1,0,0
0.365,0.196,0.500,0.090,0.092,0.167,0.045,0.006,0.090,0.270,0.201,0,0,0,1,0,0
0.145,0.184,0.310,0.071,0.110,0.278,0.156,0.007,0.182,0.110,0.074,0,0,0,1,0,0
0.057,0.234,0.030,0.058,0.052,0.375,0.280,0.001,0.190,0.245,0.376,0,0,0,0,0,1
0.025,0.165,0.010,0.045,0.059,0.347,0.187,0.001,0.239,0.210,0.376,0,0,0,1,0,0
0.170,0.203,0.200,0.045,0.061,0.319,0.201,0.003,0.160,0.120,0.221,0,0,0,1,0,0
0.082,0.215,0.000,0.065,0.106,0.333,0.131,0.004,0.190,0.100,0.188,0,0,1,0,0,0
0.182,0.291,0.200,0.071,0.100,0.458,0.131,0.005,0.090,0.050,0.060,0,0,1,0,0,0
0.201,0.291,0.130,0.077,0.147,0.222,0.104,0.004,0.125,0.100,0.188,0,0,0,1,0,0
0.214,0.377,0.220,0.090,0.103,0.167,0.260,0.007,0.125,0.105,0.074,0,0,0,1,0,0
0.245,0.177,0.400,0.348,0.062,0.028,0.014,0.006,0.135,0.115,0.242,0,1,0,0,0,0
0.151,0.361,0.000,0.065,0.167,0.028,0.014,0.006,0.152,0.135,0.087,0,0,0,1,0,0
0.214,0.377,0.220,0.090,0.103,0.167,0.260,0.007,0.125,0.105,0.074,0,0,0,1,0,0
0.327,0.114,0.390,0.052,0.082,0.028,0.010,0.005,0.100,0.120,0.208,0,0,0,0,1,0
0.157,0.215,0.200,0.065,0.106,0.375,0.166,0.006,0.157,0.155,0.134,0,0,0,1,0,0
0.157,0.215,0.200,0.065,0.106,0.375,0.166,0.006,0.157,0.155,0.134,0,0,0,1,0,0
0.208,0.408,0.000,0.071,0.118,0.111,0.055,0.006,0.147,0.175,0.168,0,0,0,1,0,0
0.258,0.323,0.280,0.116,0.137,0.222,0.218,0.007,0.130,0.150,0.121,0,0,0,1,0,0
0.151,0.190,0.190,0.090,0.097,0.236,0.104,0.005,0.162,0.115,0.168,0,0,1,0,0,0
0.421,0.158,0.500,0.058,0.128,0.264,0.142,0.007,0.102,0.120,0.141,0,0,1,0,0,0
0.157,0.025,0.440,0.103,0.092,0.222,0.087,0.003,0.152,0.105,0.268,0,0,0,1,0,0
0.214,0.304,0.080,0.110,0.072,0.028,0.003,0.003,0.120,0.020,0.309,0,0,1,0,0,0
0.151,0.304,0.300,0.232,0.092,0.264,0.360,0.009,0.140,0.420,0.121,0,0,1,0,0,0
0.151,0.304,0.300,0.232,0.092,0.264,0.360,0.009,0.140,0.420,0.121,0,0,1,0,0,0
0.189,0.392,0.000,0.065,0.144,0.069,0.021,0.005,0.155,0.130,0.174,0,0,1,0,0,0
0.226,0.326,0.100,0.077,0.100,0.333,0.187,0.006,0.137,0.210,0.168,0,0,0,1,0,0
0.082,0.174,0.130,0.097,0.072,0.181,0.076,0.004,0.219,0.170,0.268,0,0,0,1,0,0
0.182,0.402,0.000,0.065,0.118,0.069,0.021,0.007,0.150,0.080,0.087,0,1,0,0,0,0
0.226,0.326,0.100,0.077,0.100,0.333,0.187,0.006,0.137,0.210,0.168,0,0,0,1,0,0
0.126,0.323,0.000,0.219,0.133,0.694,0.249,0.005,0.115,0.060,0.074,0,0,1,0,0,0
0.126,0.323,0.000,0.219,0.133,0.694,0.249,0.005,0.115,0.060,0.074,0,0,1,0,0,0
0.164,0.259,0.140,0.077,0.085,0.194,0.080,0.003,0.152,0.140,0.248,0,0,0,1,0,0
0.069,0.304,0.000,0.032,0.083,0.139,0.042,0.002,0.177,0.115,0.255,0,0,0,1,0,0
0.189,0.924,0.000,0.077,0.205,0.056,0.010,0.005,0.190,0.035,0.168,1,0,0,0,0,0
0.038,0.332,0.000,0.081,0.111,0.194,0.076,0.004,0.259,0.140,0.275,0,0,0,1,0,0
0.132,0.468,0.070,0.071,0.144,0.264,0.176,0.006,0.214,0.205,0.221,0,0,0,1,0,0
0.283,0.158,0.320,0.077,0.085,0.042,0.031,0.006,0.140,0.235,0.188,0,0,0,1,0,0
0.214,0.101,0.440,0.058,0.113,0.375,0.215,0.005,0.155,0.165,0.188,0,0,1,0,0,0
0.189,0.424,0.210,0.090,0.123,0.278,0.215,0.005,0.095,0.055,0.054,0,0,1,0,0,0
0.182,0.310,0.260,0.065,0.100,0.319,0.284,0.006,0.140,0.100,0.094,0,0,1,0,0,0
0.321,0.361,0.320,0.103,0.124,0.292,0.294,0.008,0.137,0.145,0.114,0,0,1,0,0,0
0.138,0.354,0.090,0.194,0.092,0.194,0.080,0.005,0.167,0.095,0.181,0,1,0,0,0,0
0.321,0.361,0.320,0.103,0.124,0.292,0.294,0.008,0.137,0.145,0.114,0,0,1,0,0,0
0.151,0.316,0.100,0.032,0.097,0.361,0.197,0.006,0.135,0.140,0.054,0,0,1,0,0,0
0.182,0.310,0.260,0.065,0.100,0.319,0.284,0.006,0.140,0.100,0.094,0,0,1,0,0,0
0.119,0.247,0.150,0.135,0.085,0.153,0.073,0.003,0.147,0.130,0.295,0,0,0,1,0,0
0.214,0.671,0.210,0.065,0.116,0.181,0.121,0.005,0.150,0.070,0.141,0,0,1,0,0,0
0.151,0.152,0.210,0.090,0.121,0.264,0.204,0.005,0.165,0.105,0.114,0,0,0,1,0,0
0.151,0.152,0.210,0.097,0.121,0.319,0.218,0.005,0.165,0.100,0.114,0,0,0,1,0,0
0.182,0.323,0.270,0.071,0.116,0.222,0.294,0.006,0.130,0.125,0.094,0,0,0,1,0,0
0.050,0.392,0.000,0.019,0.047,0.208,0.138,0.003,0.317,0.130,0.275,0,0,0,1,0,0
0.333,0.203,0.460,0.084,0.129,0.125,0.121,0.006,0.110,0.180,0.235,0,0,0,1,0,0
0.182,0.323,0.270,0.071,0.116,0.222,0.294,0.006,0.130,0.125,0.094,0,0,0,1,0,0
0.283,0.405,0.680,0.052,0.658,0.236,0.201,0.006,0.040,0.500,0.047,0,0,0,1,0,0
0.321,0.342,0.340,0.110,0.134,0.153,0.284,0.008,0.130,0.165,0.114,0,0,1,0,0,0
0.025,0.392,0.000,0.019,0.047,0.208,0.138,0.003,0.317,0.130,0.275,0,0,0,1,0,0
0.283,0.139,0.420,0.058,0.075,0.111,0.042,0.004,0.110,0.110,0.201,0,0,1,0,0,0
0.283,0.152,0.390,0.058,0.079,0.278,0.170,0.005,0.110,0.245,0.174,0,0,0,0,1,0
0.132,0.215,0.240,0.052,0.106,0.236,0.097,0.005,0.162,0.135,0.148,0,0,0,1,0,0
0.132,0.215,0.240,0.052,0.106,0.236,0.097,0.005,0.162,0.135,0.148,0,0,0,1,0,0
0.132,0.215,0.240,0.052,0.106,0.236,0.097,0.005,0.162,0.135,0.148,0,0,0,1,0,0
0.132,0.215,0.240,0.052,0.106,0.236,0.097,0.005,0.162,0.135,0.148,0,0,0,1,0,0
0.119,0.253,0.110,0.058,0.100,0.167,0.111,0.005,0.150,0.095,0.060,0,0,1,0,0,0
0.176,0.304,0.260,0.077,0.116,0.222,0.294,0.006,0.137,0.115,0.094,0,0,0,1,0,0
0.176,0.304,0.260,0.077,0.116,0.222,0.294,0.006,0.137,0.115,0.094,0,0,0,1,0,0
0.201,0.475,0.260,0.187,0.155,0.417,0.211,0.007,0.130,0.065,0.054,0,0,1,0,0,0
0.239,0.171,0.100,0.052,0.103,0.069,0.066,0.006,0.087,0.050,0.087,0,0,0,1,0,0
0.283,0.415,0.220,0.084,0.110,0.153,0.145,0.008,0.110,0.090,0.081,0,0,1,0,0,0
0.164,0.453,0.000,0.071,0.252,0.042,0.017,0.006,0.162,0.095,0.107,0,0,1,0,0,0
0.126,0.291,0.020,0.097,0.093,0.250,0.118,0.004,0.160,0.165,0.282,0,0,0,1,0,0
0.088,0.241,0.000,0.032,0.074,0.194,0.069,0.004,0.155,0.060,0.074,0,0,1,0,0,0
0.088,0.241,0.000,0.032,0.074,0.194,0.069,0.004,0.155,0.060,0.074,0,0,1,0,0,0
0.088,0.241,0.000,0.032,0.074,0.194,0.069,0.004,0.155,0.060,0.074,0,0,1,0,0,0
0.182,0.247,0.020,0.052,0.118,0.167,0.087,0.005,0.155,0.105,0.141,0,0,0,1,0,0
0.182,0.247,0.020,0.052,0.118,0.167,0.087,0.005,0.155,0.105,0.141,0,0,0,1,0,0
0.182,0.247,0.020,0.052,0.118,0.167,0.087,0.005,0.155,0.105,0.141,0,0,0,1,0,0
0.189,0.266,0.020,0.052,0.119,0.222,0.087,0.006,0.157,0.090,0.134,0,0,0,1,0,0
0.182,0.247,0.020,0.052,0.118,0.167,0.087,0.005,0.155,0.105,0.141,0,0,0,1,0,0
0.434,0.190,0.480,0.110,0.106,0.097,0.048,0.008,0.087,0.100,0.174,0,0,1,0,0,0
0.226,0.203,0.240,0.090,0.083,0.125,0.076,0.006,0.127,0.100,0.121,0,0,0,1,0,0
0.094,0.297,0.010,0.077,0.072,0.056,0.024,0.005,0.195,0.115,0.201,0,0,1,0,0,0
0.164,0.339,0.030,0.058,0.108,0.083,0.021,0.006,0.150,0.030,0.074,0,0,1,0,0,0
0.164,0.339,0.030,0.058,0.108,0.083,0.021,0.006,0.150,0.030,0.074,0,0,1,0,0,0
0.145,0.285,0.000,0.123,0.113,0.278,0.121,0.005,0.167,0.095,0.161,0,0,1,0,0,0
0.277,0.304,0.290,0.071,0.093,0.431,0.232,0.006,0.150,0.120,0.107,0,0,1,0,0,0
0.164,0.316,0.010,0.090,0.087,0.097,0.138,0.003,0.145,0.090,0.228,0,0,0,1,0,0
0.189,0.332,0.030,0.065,0.121,0.181,0.176,0.007,0.157,0.065,0.128,0,0,1,0,0,0
0.189,0.332,0.030,0.065,0.121,0.181,0.176,0.007,0.157,0.065,0.128,0,0,1,0,0,0
0.164,0.291,0.030,0.090,0.106,0.083,0.076,0.006,0.152,0.095,0.107,0,0,1,0,0,0
0.094,0.127,0.250,0.058,0.121,0.056,0.090,0.005,0.155,0.055,0.114,0,0,1,0,0,0
0.094,0.139,0.250,0.058,0.118,0.042,0.076,0.005,0.155,0.055,0.114,0,0,1,0,0,0
0.170,0.196,0.240,0.103,0.108,0.361,0.211,0.006,0.214,0.130,0.181,0,0,0,1,0,0
0.176,0.329,0.170,0.290,0.255,0.708,0.318,0.007,0.135,0.085,0.074,0,0,1,0,0,0
0.440,0.225,0.400,0.032,0.129,0.069,0.076,0.007,0.082,0.160,0.110,0,0,0,1,0,0
0.289,0.266,0.310,0.090,0.164,0.139,0.111,0.007,0.125,0.115,0.168,0,0,1,0,0,0
0.233,0.462,0.140,0.103,0.133,0.167,0.166,0.007,0.155,0.105,0.114,0,0,1,0,0,0
0.440,0.225,0.400,0.032,0.129,0.069,0.076,0.007,0.082,0.160,0.110,0,0,0,1,0,0
0.214,0.449,0.270,0.071,0.111,0.139,0.197,0.006,0.137,0.075,0.094,0,1,0,0,0,0
0.164,0.307,0.020,0.065,0.137,0.125,0.087,0.005,0.180,0.100,0.228,0,0,0,1,0,0
0.201,0.241,0.090,0.084,0.169,0.125,0.125,0.007,0.110,0.145,0.074,0,0,1,0,0,0
0.170,0.392,0.080,0.052,0.134,0.125,0.135,0.006,0.125,0.085,0.094,0,0,1,0,0,0
0.145,0.266,0.300,0.084,0.124,0.111,0.343,0.007,0.127,0.425,0.141,0,0,0,1,0,0
0.214,0.411,0.320,0.077,0.110,0.208,0.235,0.006,0.132,0.085,0.094,0,0,0,1,0,0
0.126,0.310,0.000,0.045,0.093,0.042,0.007,0.004,0.147,0.020,0.134,0,1,0,0,0,0
0.258,0.418,0.510,0.052,0.660,0.153,0.208,0.006,0.065,0.420,0.054,0,0,1,0,0,0
0.182,0.291,0.560,0.142,0.231,0.056,0.028,0.005,0.117,0.350,0.215,0,0,0,1,0,0
0.258,0.418,0.510,0.052,0.660,0.153,0.208,0.006,0.065,0.420,0.054,0,0,1,0,0,0
0.195,0.399,0.270,0.187,0.160,0.458,0.287,0.007,0.125,0.060,0.060,0,0,1,0,0,0
0.138,0.440,0.000,0.019,0.417,0.208,0.080,0.005,0.145,0.090,0.094,1,0,0,0,0,0
0.164,0.278,0.260,0.071,0.116,0.167,0.325,0.006,0.130,0.095,0.101,0,0,1,0,0,0
0.226,0.484,0.200,0.032,0.121,0.083,0.087,0.005,0.092,0.065,0.107,0,0,1,0,0,0
0.038,0.234,0.260,0.090,0.128,0.306,0.235,0.005,0.242,0.145,0.255,0,0,0,1,0,0
0.164,0.209,0.150,0.071,0.108,0.125,0.076,0.006,0.137,0.090,0.101,0,0,0,1,0,0
0.182,0.285,0.020,0.110,0.106,0.139,0.100,0.005,0.155,0.145,0.161,0,0,0,1,0,0
0.182,0.285,0.020,0.110,0.106,0.139,0.100,0.005,0.155,0.145,0.161,0,0,0,1,0,0
0.138,0.449,0.090,0.058,0.101,0.042,0.066,0.005,0.160,0.060,0.081,0,0,1,0,0,0
0.214,0.304,0.220,0.077,0.111,0.333,0.343,0.006,0.140,0.080,0.101,0,0,1,0,0,0
0.214,0.304,0.220,0.077,0.111,0.333,0.343,0.006,0.140,0.080,0.101,0,0,1,0,0,0
0.157,0.402,0.150,0.058,0.155,0.264,0.270,0.006,0.112,0.085,0.074,0,0,1,0,0,0
0.214,0.437,0.250,0.161,0.105,0.458,0.273,0.007,0.112,0.045,0.054,0,0,1,0,0,0
0.176,0.329,0.070,0.058,0.144,0.097,0.059,0.006,0.140,0.125,0.081,0,0,1,0,0,0
0.176,0.329,0.070,0.058,0.144,0.097,0.059,0.006,0.140,0.125,0.081,0,0,1,0,0,0
0.126,0.329,0.310,0.335,0.116,0.083,0.149,0.007,0.152,0.175,0.128,0,0,1,0,0,0
0.132,0.228,0.020,0.084,0.111,0.486,0.363,0.005,0.090,0.100,0.087,0,0,1,0,0,0
0.088,0.234,0.000,0.090,0.092,0.194,0.093,0.003,0.209,0.130,0.275,0,0,0,1,0,0
0.214,0.329,0.220,0.097,0.134,0.056,0.093,0.006,0.157,0.125,0.174,0,0,1,0,0,0
0.157,0.316,0.060,0.026,0.095,0.056,0.021,0.004,0.107,0.075,0.094,0,0,1,0,0,0
0.214,0.253,0.250,0.071,0.108,0.250,0.183,0.006,0.140,0.075,0.121,0,0,1,0,0,0
0.113,0.285,0.140,0.194,0.095,0.361,0.232,0.007,0.145,0.075,0.054,0,0,1,0,0,0
0.252,0.358,0.100,0.045,0.131,0.028,0.021,0.007,0.142,0.160,0.077,0,0,0,1,0,0
0.258,0.351,0.100,0.045,0.128,0.042,0.017,0.007,0.142,0.160,0.077,0,0,1,0,0,0
0.170,0.297,0.260,0.071,0.111,0.222,0.339,0.006,0.135,0.095,0.101,0,0,1,0,0,0
0.151,0.304,0.120,0.084,0.116,0.167,0.076,0.007,0.195,0.145,0.121,0,0,0,0,1,0
0.164,0.348,0.000,0.084,0.092,0.125,0.062,0.006,0.170,0.195,0.181,0,0,0,1,0,0
0.208,0.361,0.210,0.077,0.111,0.444,0.467,0.006,0.127,0.090,0.101,0,0,1,0,0,0
0.208,0.361,0.210,0.077,0.111,0.444,0.467,0.006,0.127,0.090,0.101,0,0,1,0,0,0
0.189,0.114,0.420,0.071,0.065,0.069,0.062,0.006,0.175,0.245,0.235,0,0,0,1,0,0
0.164,0.133,0.330,0.052,0.080,0.028,0.024,0.006,0.122,0.385,0.107,0,0,0,0,0,1
0.214,0.241,0.390,0.110,0.115,0.153,0.138,0.008,0.172,0.145,0.154,0,0,0,1,0,0
0.195,0.101,0.300,0.071,0.082,0.236,0.097,0.005,0.135,0.285,0.195,0,0,0,0,1,0
0.226,0.076,0.340,0.271,0.082,0.097,0.055,0.007,0.120,0.305,0.168,0,0,0,1,0,0
0.088,0.247,0.000,0.077,0.085,0.542,0.166,0.005,0.200,0.300,0.154,0,0,0,1,0,0
0.220,0.108,0.360,0.084,0.059,0.472,0.163,0.005,0.132,0.340,0.268,0,0,0,0,1,0
0.088,0.247,0.000,0.077,0.085,0.542,0.166,0.005,0.200,0.300,0.154,0,0,0,1,0,0
0.126,0.532,0.000,0.058,0.115,0.056,0.035,0.004,0.190,0.055,0.235,0,0,0,1,0,0
0.113,0.222,0.400,0.097,0.097,0.097,0.045,0.006,0.204,0.200,0.148,0,0,0,1,0,0
0.226,0.076,0.340,0.271,0.082,0.097,0.055,0.007,0.120,0.305,0.168,0,0,0,1,0,0
0.333,0.285,0.250,0.071,0.151,0.153,0.287,0.006,0.075,0.285,0.114,0,0,1,0,0,0
0.340,0.127,0.590,0.084,0.106,0.028,0.031,0.009,0.115,0.225,0.081,0,0,1,0,0,0
0.101,0.291,0.000,0.045,0.087,0.097,0.042,0.007,0.204,0.255,0.067,0,0,1,0,0,0
0.340,0.127,0.590,0.084,0.106,0.028,0.031,0.009,0.115,0.225,0.081,0,0,1,0,0,0
0.170,0.139,0.330,0.103,0.085,0.278,0.107,0.005,0.152,0.220,0.248,0,0,0,0,1,0
0.201,0.259,0.010,0.045,0.106,0.028,0.045,0.005,0.105,0.065,0.094,0,0,1,0,0,0
0.195,0.329,0.210,0.084,0.106,0.431,0.439,0.006,0.132,0.060,0.101,0,0,1,0,0,0
0.201,0.259,0.010,0.045,0.106,0.028,0.045,0.005,0.105,0.065,0.094,0,0,1,0,0,0
0.182,0.177,0.180,0.045,0.110,0.319,0.180,0.006,0.150,0.125,0.067,0,0,1,0,0,0
0.151,0.266,0.000,0.077,0.110,0.528,0.170,0.006,0.162,0.255,0.201,0,0,0,1,0,0
0.113,0.259,0.090,0.194,0.182,0.181,0.087,0.007,0.190,0.170,0.174,0,1,0,0,0,0
0.233,0.089,0.370,0.032,0.105,0.097,0.059,0.007,0.130,0.185,0.081,0,0,0,1,0,0
0.233,0.089,0.370,0.032,0.105,0.097,0.059,0.007,0.130,0.185,0.081,0,0,0,1,0,0
0.195,0.070,0.370,0.058,0.056,0.306,0.187,0.007,0.167,0.190,0.248,0,0,0,1,0,0
0.189,0.184,0.330,0.103,0.108,0.069,0.059,0.006,0.140,0.125,0.188,0,0,1,0,0,0
0.201,0.329,0.000,0.065,0.098,0.361,0.170,0.006,0.142,0.150,0.174,0,0,1,0,0,0
0.208,0.038,0.400,0.084,0.061,0.514,0.211,0.006,0.147,0.300,0.195,0,0,1,0,0,0
0.176,0.184,0.240,0.058,0.088,0.236,0.142,0.006,0.157,0.145,0.134,0,0,1,0,0,0
0.189,0.196,0.310,0.077,0.093,0.167,0.235,0.006,0.130,0.105,0.101,0,0,0,1,0,0
0.082,0.203,0.000,0.045,0.049,0.028,0.017,0.004,0.185,0.260,0.221,0,0,0,1,0,0
0.094,0.177,0.160,0.058,0.093,0.139,0.066,0.005,0.170,0.205,0.114,0,0,0,0,1,0
0.352,0.266,0.370,0.935,0.331,0.750,0.308,0.014,0.110,0.220,0.040,0,0,0,1,0,0
0.352,0.266,0.370,0.935,0.331,0.750,0.308,0.014,0.110,0.220,0.040,0,0,0,1,0,0
0.340,0.165,0.380,0.045,0.257,0.361,0.291,0.009,0.102,0.160,0.007,0,0,1,0,0,0
0.138,0.503,0.290,0.252,0.095,0.194,0.114,0.006,0.197,0.105,0.181,0,0,1,0,0,0
0.151,0.297,0.000,0.052,0.065,0.028,0.007,0.006,0.167,0.070,0.128,0,0,1,0,0,0
0.170,0.348,0.020,0.084,0.098,0.417,0.298,0.006,0.145,0.175,0.179,0,0,0,1,0,0
0.164,0.158,0.320,0.071,0.082,0.194,0.076,0.005,0.122,0.200,0.195,0,0,0,0,1,0
0.176,0.421,0.190,0.277,0.134,0.250,0.318,0.007,0.105,0.095,0.078,0,0,0,1,0,0
0.145,0.323,0.020,0.065,0.108,0.236,0.083,0.007,0.165,0.210,0.094,0,0,1,0,0,0
0.145,0.291,0.200,0.055,0.075,0.097,0.055,0.003,0.160,0.080,0.221,0,0,1,0,0,0
0.170,0.348,0.020,0.084,0.098,0.417,0.298,0.006,0.145,0.175,0.181,0,0,0,1,0,0
0.176,0.421,0.190,0.277,0.134,0.250,0.318,0.007,0.105,0.095,0.081,0,0,0,1,0,0
0.145,0.323,0.020,0.065,0.108,0.236,0.083,0.007,0.165,0.210,0.094,0,0,1,0,0,0
0.138,0.348,0.000,0.065,0.111,0.292,0.114,0.007,0.165,0.205,0.087,0,0,1,0,0,0
0.145,0.291,0.010,0.065,0.111,0.542,0.166,0.007,0.165,0.200,0.087,0,0,1,0,0,0
0.164,0.165,0.310,0.071,0.072,0.194,0.080,0.005,0.122,0.215,0.195,0,0,0,0,0,1
0.164,0.158,0.320,0.071,0.082,0.194,0.076,0.005,0.122,0.200,0.195,0,0,0,0,1,0
0.201,0.127,0.440,0.116,0.151,0.097,0.038,0.007,0.147,0.225,0.174,0,0,0,0,1,0
0.126,0.291,0.020,0.071,0.082,0.500,0.163,0.004,0.152,0.215,0.215,0,0,0,0,1,0
0.189,0.234,0.330,0.065,0.101,0.361,0.273,0.007,0.167,0.125,0.040,0,0,1,0,0,0
0.447,0.209,0.630,0.084,0.100,0.083,0.059,0.010,0.117,0.180,0.168,0,0,0,1,0,0
0.119,0.494,0.000,0.045,0.065,0.111,0.038,0.005,0.190,0.150,0.168,0,0,0,1,0,0
0.088,0.266,0.060,0.058,0.062,0.514,0.287,0.002,0.140,0.085,0.144,0,0,0,1,0,0
0.189,0.234,0.330,0.065,0.101,0.361,0.273,0.007,0.167,0.125,0.040,0,0,1,0,0,0
0.239,0.108,0.400,0.052,0.090,0.097,0.048,0.006,0.162,0.135,0.141,0,0,1,0,0,0
0.208,0.051,0.350,0.052,0.069,0.083,0.031,0.004,0.145,0.235,0.235,0,0,0,0,1,0
0.113,0.190,0.090,0.090,0.069,0.458,0.201,0.007,0.167,0.175,0.134,0,0,0,1,0,0
0.101,0.421,0.000,0.077,0.079,0.069,0.024,0.007,0.212,0.140,0.107,0,1,0,0,0,0
0.138,0.329,0.030,0.090,0.103,0.181,0.087,0.005,0.155,0.125,0.134,0,0,0,1,0,0
0.145,0.323,0.010,0.097,0.105,0.181,0.114,0.005,0.150,0.100,0.161,0,0,0,1,0,0
0.138,0.297,0.100,0.052,0.083,0.458,0.163,0.006,0.167,0.170,0.087,0,0,1,0,0,0
0.138,0.297,0.100,0.052,0.083,0.458,0.163,0.006,0.167,0.170,0.087,0,0,1,0,0,0
0.170,0.228,0.320,0.077,0.082,0.417,0.166,0.007,0.140,0.160,0.107,0,0,0,0,1,0
0.132,0.582,0.080,0.090,0.090,0.250,0.090,0.006,0.195,0.120,0.174,0,1,0,0,0,0
0.170,0.228,0.320,0.077,0.082,0.417,0.166,0.007,0.140,0.160,0.107,0,0,0,0,1,0
0.170,0.544,0.050,0.077,0.080,0.264,0.149,0.007,0.142,0.110,0.087,1,0,0,0,0,0
0.340,0.361,0.110,0.032,0.118,0.097,0.062,0.006,0.035,0.070,0.087,0,0,1,0,0,0
0.132,0.367,0.080,0.184,0.090,0.097,0.035,0.003,0.172,0.095,0.282,0,0,1,0,0,0
0.189,0.146,0.600,0.110,0.100,0.306,0.131,0.006,0.160,0.230,0.181,0,0,0,1,0,0
0.094,0.304,0.080,0.058,0.097,0.181,0.135,0.003,0.160,0.105,0.174,0,0,1,0,0,0
0.333,0.241,0.500,0.832,0.316,0.653,0.263,0.012,0.105,0.210,0.027,0,0,1,0,0,0
0.044,0.222,0.110,0.084,0.059,0.208,0.287,0.002,0.200,0.275,0.347,0,0,0,0,1,0
0.333,0.241,0.500,0.832,0.316,0.653,0.263,0.012,0.105,0.210,0.027,0,0,1,0,0,0
0.044,0.222,0.110,0.084,0.059,0.208,0.287,0.002,0.200,0.275,0.349,0,0,0,0,1,0
0.157,0.478,0.050,0.310,0.115,0.028,0.028,0.008,0.165,0.095,0.121,1,0,0,0,0,0
0.226,0.101,0.600,0.135,0.151,0.125,0.055,0.008,0.162,0.175,0.148,0,0,1,0,0,0
0.063,0.316,0.030,0.039,0.111,0.069,0.024,0.005,0.229,0.145,0.114,0,1,0,0,0,0
0.226,0.101,0.600,0.135,0.151,0.125,0.055,0.008,0.162,0.175,0.148,0,0,1,0,0,0
0.164,0.291,0.540,0.077,0.167,0.028,0.010,0.007,0.147,0.120,0.128,0,1,0,0,0,0
0.220,0.133,0.440,0.039,0.049,0.069,0.021,0.005,0.152,0.140,0.154,0,0,1,0,0,0
0.138,0.500,0.060,0.071,0.079,0.042,0.017,0.006,0.197,0.155,0.168,0,1,0,0,0,0
0.151,0.339,0.160,0.077,0.101,0.097,0.066,0.006,0.157,0.110,0.087,0,0,1,0,0,0
